subtopic,website,title,date,author,text,url
Κόσμος,newpost.gr,Στόλτενμπεργκ: «Δεν θέλουμε ψυχρό πόλεμο με τη Ρωσία»,"Δημοσίευση 12 Απριλίου 2018, 14:31 ",Newpost.gr,"Έκκληση προς τη Ρωσία για διάλογο απηύθυνε ο γενικός γραμματέας του ΝΑΤΟ Γενς Στόλτενμπεργκ, σε συνέντευξή του στη γερμανική εφημερίδα Suddeutsche Zeitung, εν μέσω όξυνσης της έντασης στη Συρία. «Δεν θέλουμε έναν ψυχρό πόλεμο. Αν δεν υπάρξει διάλογος μεταξύ των δύο πλευρών, δεν θα μπορέσουμε ούτε τις διαφορές μας να διευθετήσουμε ούτε να βελτιώσουμε την αμοιβαία κατανόηση» , δηλώνει χαρακτηριστικά ο γενικός γραμματέας του Βορειοατλαντικού Συμφώνου. «Είναι σημαντικό να δείξουμε περισσότερο στη Ρωσία ότι υπάρχουν συνέπειες για τον τρόπο που συμπεριφέρεται στην Κριμαία, όταν κρύβεται πίσω από κυβερνο-επιθέσεις και παραβιάζει το διεθνές δίκαιο…Βλέπουμε μια χώρα που έχει εξοπλιστεί ισχυρά. Βλέπουμε μια χώρα που ενεργεί στρατιωτικά κατά της Ουκρανίας και έχει εγκαταστήσει στρατιωτική δύναμη στην Μολδαβία και τη Γεωργία, ενάντια στη βούληση αυτών των χωρών. Η Μόσχα στηρίζει το καθεστώς Άσαντ στη Συρία. Καταγράφουμε κυβερνο-επιθέσεις, ακόμα και στο δίκτυο της γερμανικής κυβέρνησης. Και αυτό δεν είναι το μόνο που προκαλεί ανησυχία: Η Ρωσία εκσυγχρονίζει το ατομικό της οπλοστάσιο, ενώ οι ενδοιασμοί χρήσης του μειώνονται» , τόνισε ο ΓΓ του ΝΑΤΟ. Σύμφωνα με τον Στόλτενμπεργκ,  «η συμμαχία έδωσε κατάλληλη αμυντική απάντηση» με την μεταφορά στρατευμάτων στα ανατολικά σύνορα του ΝΑΤΟ, ενώ τα συμμαχικά μέλη έχουν επιβάλει κυρώσεις. Οσο η συμπεριφορά της Ρωσίας δεν αλλάζει, τα στρατεύματα θα παραμείνουν εκεί που βρίσκονται και οι κυρώσεις θα παραμείνουν σε ισχύ». Παράλληλα, είπε ο Στόλτενμπεργκ, το ΝΑΤΟ επιδιώκει διάλογο με την Μόσχα. «Δεν θέλουμε ένα ψυχρό πόλεμο. Αν δεν υπάρξει διάλογος μεταξύ των δύο πλευρών, δεν θα μπορέσουμε ούτε τις διαφορές μας να διευθετήσουμε ούτε να βελτιώσουμε την αμοιβαία κατανόηση». Ο Στόλτενμπεργκ εκτιμά ότι οι άλλες χώρες-μέλη του ΝΑΤΟ επιθυμούν «έναν ισχυρότερο ρόλο του Βερολίνου στην πολιτική ασφάλειας. Η Γερμανία έχει σημαντική ευθύνη εξαιτίας του μεγέθους της οικονομίας της και της πολιτικής σημασίας της», δήλωσε ο ΓΓ του ΝΑΤΟ και χαιρέτισε την αύξηση των αμυντικών δαπανών στη Γερμανία:  «Μετά από χρόνια μείωσης, είδαμε αύξηση των γερμανικών αμυντικών δαπανών της τάξης σχεδόν του 6%».  Ο Στόλτενμπεργκ ζητά από την ομοσπονδιακή κυβέρνηση να συνεχίσει αυτή την πορεία. Τα μέλη του ΝΑΤΟ είναι υποχρεωμένα να αυξήσουν τις αμυντικές δαπάνες τους στο 2% του ΑΕΠ τους μέχρι το 2024. Η Γερμανία απέχει από το ποσοστό αυτό, καθώς επενδύει το 1,2% του ΑΕΠ σε αμυντικές δαπάνες, όπως αναφέρεται στο δημοσίευμα.  «Βασίζομαι στη Γερμανία. Ζούμε σε ένα αβέβαιο κόσμο. Βρισκόμαστε μπροστά σε νέες απειλές. Οι απαντήσεις δεν έρχονται δωρεάν» , διευκρίνισε.",https://newpost.gr/kosmos/665966/stoltenmpergk-den-theloyme-psyxro-polemo-me-th-rwsia
Κόσμος,newpost.gr,Ενθαρρυντικά σημάδια για τον Σουμάχερ,"Δημοσίευση 4 Νοεμβρίου 2016, 12:00 ",Newpost.gr,"Ενθαρρυντικά  σημάδια βελτίωσης  παρουσιάζει η πορεία αποκατάστασης της υγείας του  ,  σύμφωνα με τον πρώην τεχνικόδιευθυντήτης Φεράρι  Ρος Μπράουν. Ο 47χρονος, πλέον, «Σούμι», παρουσιάζει  σημάδια βελτίωσης,  όπως αποκάλυψε  ο Ρος Μπράουν , πρώην τεχνικός διευθυντής της  Φεράρι , με τον οποίο είχε συνεργαστεί ο  θρυλικός Γερμανός  για την κατάκτηση των τίτλων σε Μπένετον, Φεράρι και Μερτσέντες. «Η οικογένεια έχει επιλέξει να κρατηθεί  μακριά  από τα φώτα της δημοσιότητας και το σέβομαι απόλυτα», δήλωσε ο Μπράουν και συμπλήρωσε: «Υπάρχουν  ενθαρρυντικά σημάδια βελτίωσης  στην υγεία του και προσεύχομαι καθημερινά για να πάει ακόμη καλύτερα. Δεν θέλω να πω περισσότερα γιατί σέβομαι την απόφαση της οικογένειας του να μείνει μακριά από τη δημοσιότητα. Υπάρχουν πολλές φήμες για τον Μίκαελ και οι περισσότερες από αυτές είναι μακριά από την πραγματικότητα. Πρέπει όλοι να  σεβαστούμε την προσωπική ζωή της οικογένειας  και να μην της δημιουργούμε περισσότερα προβλήματα» Ο επτά φορές παγκόσμιος πρωταθλητής της Formula 1 υπέστη  ατύχημα  στο σκι, το  Δεκέμβριο του 2013  και ήταν σε τεχνητό κώμα για μεγάλο χρονικό διάστημα, ενώ στη συνέχεια μεταφέρθηκε στην  κατοικία του στην Ελβετία  για να συνεχίσει τη θεραπεία του.",https://newpost.gr/kosmos/569469/entharryntika-shmadia-gia-ton-soymaxer
Κόσμος,newpost.gr,Πούτιν: Είμαστε έτοιμοι για διάλογο με το ΝΑΤΟ ,"Δημοσίευση 1 Ιουλίου 2016, 23:01 ",Newpost.gr,"Ο Ρώσος πρόεδροςδήλωσε σήμερα ότι η Μόσχα θα προσπαθήσει να ξεκινήσει έναν διάλογο με το  για τα μέτρα οικοδόμησης εμπιστοσύνης και την αποφυγή συγκρούσεων, μετά τη σύνοδο κορυφής της Βορειοατλαντικής Συμμαχίας που θα διεξαχθεί την επόμενη εβδομάδα στη Βαρσοβία. Μετά τη συνάντηση που είχε με τον πρόεδρο της Φινλανδίας  Σαούλι Νιινίστο , ο Πούτιν είπε ότι το συμβούλιο  ΝΑΤΟ-Ρωσίας  θα συγκληθεί μετά τη σύνοδο κορυφής του ΝΑΤΟ και ότι οι δύο πλευρές θα συζητήσουν για τα μέτρα αποφυγής μιας σύγκρουσης στην περιοχή της Βαλτικής Θάλασσας. Ο  Νιινίστο  από την πλευρά του σημείωσε ότι τα στρατιωτικά αεροσκάφη που πετούν στην περιοχή της Βαλτικής δεν θα πρέπει να κλείνουν τους αναμεταδότες τους, τα συστήματα που διαθέτουν και τα οποία επιτρέπουν την αναγνώρισή τους. «Όλοι γνωρίζουμε τον κίνδυνο με αυτές τις πτήσεις και εγώ πρότεινα να συμφωνήσουμε ότι οι αναμεταδότες θα χρησιμοποιούνται σε όλες τις πτήσεις στη Βαλτική Θάλασσα», είπε. Η Ρωσία υποστηρίζει ότι τους τελευταίους μήνες έχει εντοπίσει πολλά αμερικανικά αεροσκάφη που πλησιάζουν τα σύνορά της αλλά έχουν κλειστούς τους αναμεταδότες τους. Αναφερόμενος στη διεύρυνση του  ΝΑΤΟ , ο πρόεδρος  Πούτιν  άφησε να εννοηθεί ότι η Ρωσία θα μετακινούσε τα στρατεύματά της κοντύτερα στα σύνορα εάν η Φινλανδία αποφάσιζε να ενταχθεί στη Βορειοατλαντική Συμμαχία. Σε μια τέτοια περίπτωση, όπως εξήγησε, οι ένοπλες δυνάμεις της Φινλανδίας θα αποτελούσαν πλέον τμήμα της στρατιωτικής συμμαχίας της Δύσης και θα βρίσκονταν «στα σύνορα της Ρωσικής Ομοσπονδίας».",https://newpost.gr/kosmos/544814/poytin-eimaste-etoimoi-gia-dialogo-me-to-nato
Κόσμος,newpost.gr,"Μακελειό στη Σερβία - Σκότωσε τη γυναίκα του κι άλλους τέσσερις, 20 τραυματίες","Δημοσίευση 2 Ιουλίου 2016, 11:01 ",Newpost.gr,"Ένας άνδρας άνοιξε πυρ σε καφενείο τις πρώτες πρωινές ώρες σήμερα στη βόρεια  , σκοτώνοντας πέντε ανθρώπους, μεταξύ των οποίων τη γυναίκα του, και τραυματίζοντας είκοσι, ανακοίνωσε η αστυνομία. Ο άνδρας ""εισέβαλε στο καφενείο και άνοιξε πυρ με αυτόματο τουφέκι σκοτώνοντας τη σύζυγό του και μια άλλη γυναίκα και συνέχισε να πυροβολεί άλλα πρόσωπα στο καφενείο"", διευκρίνισε η αστυνομία σε ανακοίνωση που εξέδωσε. Το επεισόδιο σημειώθηκε γύρω στη 01:40 (τοπική ώρα) στη μικρή πόλη Ζίτιστε, 80 χλμ. βόρεια του Βελιγραδίου. Ο δράστης, ο οποίος έχει γεννηθεί το 1978, συνελήφθη από την αστυνομία, η οποία άρχισε έρευνα. Ο υπουργός Εσωτερικών Νεμπόισα Στεφάνοβιτς, ο οποίος μετέβη επιτόπου, δήλωσε στο τηλεοπτικό δίκτυο N1 πως ο άνδρας φαίνεται ότι ενήργησε από ζήλεια και είχε αποκτήσει παράνομα το όπλο του.",https://newpost.gr/kosmos/544858/makeleio-sth-serbia-skotwse-th-gynaika-toy-ki-alloys-tesseris-20-traymaties
Κόσμος,newpost.gr,Συνάντηση Κασουλίδη – Λαβρόφ στη Μόσχα,"Δημοσίευση 28 Μαρτίου 2014, 20:40 ",Newpost.gr,"Η Ρωσία και η Κύπρος επιβεβαίωσαν την κοινότητα των θέσεών τους γύρω από τη διευθέτηση του Κυπριακού, διαπίστωσαν κατά τη συνάντηση εργασίας, που είχαν σήμερα οι υπουργοί Εξωτερικών της Ρωσίας και της Κύπρου  Σεργκέι Λαβρόφ  και  Γιαννάκης Κασουλίδης  κατά τη διάρκεια μιας ιδιωτικής επίσκεψης του τελευταίου στη Μόσχα. «Σημειώθηκε η κοινότητα των θέσεων  Ρωσίας  και  Κυπριακής Δημοκρατίας  υπέρ της επίτευξης στο πλαίσιο των διακοινοτικών συνομιλιών, που επανελήφθησαν, μιας καθολικής, δίκαιης και βιώσιμης διευθέτησης στη νήσο, που θα εδράζεται στην κοινά αποδεκτή βάση του διεθνούς δικαίου, η οποία έχει κατοχυρωθεί στα αντίστοιχα ψηφίσματα του Συμβουλίου Ασφαλείας του ΟΗΕ», αναφέρεται σε ανακοίνωση του ρωσικού υπουργείου Εξωτερικών. Οι δύο υπουργοί, όπως σημειώνεται, αποτίμησαν την κατάσταση και τις προοπτικές της ρωσοκυπριακής συνεργασίας σε διάφορους τομείς, συμπεριλαμβανομένων των ζητημάτων βελτίωσης της νομικής-θεσμικής τους βάσης, ενώ εκφράστηκε η κοινή πρόθεση να επιταχυνθεί η εργασία για την προετοιμασία των σχεδίων μιας σειράς διμερών συμφωνιών. Όπως αναφέρει στην ανακοίνωσή του το ρωσικό  ΥΠΕΞ  «υπήρξε ανταλλαγή απόψεων για τα θέματα των σχέσεων μεταξύ Ρωσίας και  Ευρωπαϊκής Ένωσης  κατά το σημερινό τους στάδιο, μεταξύ άλλων και στο πλαίσιο της κατάστασης γύρω από την Ουκρανία». Κατά την προσφώνησή του ο κ.  Κασουλίδης  δήλωσε έτοιμος να ακούσει τις ρωσικές τοποθετήσεις για τις εξελίξεις στην Ουκρανία, καθώς, όπως είπε, «υπάρχει η κοινή θέση της ΕΕ, πάνω στην οποία πρέπει να εργαστούμε». Ο Γ. Κασουλίδης χαρακτήρισε τις διμερείς σχέσεις «αναπτυσσόμενες» και ευχαρίστησε με τη σειρά το Σ. Λαβρόφ, που τον δέχθηκε, καθώς ο ίδιος βρέθηκε στη Μόσχα με αφορμή την παρουσίαση στο  Ινστιτούτο Διεθνών Σχέσεων της Μόσχας  (MGIMO) της ρωσικής μετάφρασης του βιβλίου του ειδικού αντιπροσώπου του προέδρου της  Κύπρου  για τη Ρωσία Σ. Ζακχαίου με τίτλο «Κυπριακή διπλωματία: προσωπική εμπειρία». Εγκωμιαστικά για τον «κοινό φίλο από την εποχή του ΟΗΕ» αναφέρθηκε και ο Σ. Λαβρόφ, ενθυμούμενος την εποχή, που ο ίδιος ήταν μόνιμος αντιπρόσωπος της Ρωσίας στον Οργανισμό, όπως και ο βετεράνος Κύπριος διπλωμάτης Σ. Ζακχαίος. Μεταξύ των διεθνών προβλημάτων που συζητήθηκαν, ιδιαίτερη έμφαση δόθηκε στα ζητήματα που σχετίζονται με την καταστροφή του χημικού οπλοστασίου της Συρίας.",https://newpost.gr/kosmos/337498/synanthsh-kasoylidh-ndash-labrof-sth-mosxa
Κόσμος,newpost.gr,Ξεσηκωμός για τις συνθήκες εργασίας στο Κατάρ,"Δημοσίευση 10 Οκτωβρίου 2013, 16:13 ",Newpost.gr,"Μια αποστολή συνδικαλιστών από όλο τον κόσμο ζήτησε σήμερα από το  Κατάρ , τη χώρα που θα φιλοξενήσει το Παγκόσμιο Κύπελλο Ποδοσφαίρου το 2022, να βελτιώσει άμεσα τις συνθήκες εργασίας των μεταναστών που εργάζονται στα εργοτάξια της χώρας. «Ισχυρά μέτρα είναι απαραίτητο να ληφθούν τώρα και όχι στο μέλλον» για τη βελτίωση των  συνθηκών εργασίας  των  μεταναστών , αναφέρει η αποστολή σε ανακοίνωσή της, η οποία δόθηκε στη δημοσιότητα στη διάρκεια μιας συνέντευξης Τύπου έπειτα από μια τετραήμερη επίσκεψη στο  Κατάρ . Η αποστολή της Διεθνούς Ομοσπονδίας των Εργαζομένων στην Ξυλεία και τα Κτίρια εκτιμά ότι το εργατικό δίκαιο του Κατάρ δεν περιλαμβάνει «ξεκάθαρα καθορισμένες αρχές, δεν είναι στο επίπεδο των διεθνών προτύπων και δεν περιλαμβάνει το δικαίωμα των εργαζομένων να συνδικαλίζονται». Στην ανακοίνωση υπογραμμίζεται ότι οι μεταρρυθμίσεις στη νομοθεσία τις οποίες πρότειναν οι αρχές του Κατάρ στην αποστολή δεν αναφέρουν την «άμεση» βελτίωση της κατάσταση των εργαζόμενων μεταναστών. Η αποστολή μετέβη στο Κατάρ έπειτα από άρθρα του Τύπου τα οποία ανέφεραν την εκμετάλλευση των μεταναστών στο Κατάρ και «τη σκανδαλώδη κατάσταση των εργαζομένων στα κτίρια στη χώρα αυτή που προετοιμάζεται να υποδεχθεί το Μουντιάλ του 2022». Η  βρετανική  εφημερίδα Guardian αποκάλυψε τον προηγούμενο μήνα ότι 44  νεπαλέζοι εργάτες  είχαν χάσει τη ζωή τους στα εργοτάξια του  Κατάρ , κάτι που διαψεύδουν οι αρχές της χώρας. Η αποστολή των συνδικαλιστών αναφέρεται σε «ένα έλλειμμα στις συνθήκες εργασίας και σε ένα κλίμα φόβου» μεταξύ των εργατών που συνάντησε. Η ίδια εκτίμησε ότι τα μέτρα που εξετάζουν οι αρχές κρίνονται ανεπαρκή και έκανε μια σειρά προτάσεων, μεταξύ αυτών η αναγνώριση του  δικαιώματος των αλλοδαπών  εργαζομένων να  συνδικαλίζονται . Πρότεινε επίσης το  Κατάρ  να περιλάβει στη νομοθεσία του τους κανόνες του  Διεθνούς Οργανισμού Εργασίας  (ILO), όσον αφορά την υγεία και την ασφάλεια στα εργοτάξια και ένα ισχυρό σύστημα επιθεωρήσεων. Η αποστολή πρότεινε επίσης να τερματιστεί η πρακτική της παρακράτησης των διαβατηρίων των ξένων εργατών και να εξαλειφθεί το σύστημα της «καφάλα», της αναδοχής κάθε  αλλοδαπού  από έναν  υπήκοο Κατάρ , γεγονός που οδηγεί σε πολλές καταχρήσεις. Τέλος, η  αποστολή  υπογράμμισε ότι οι  εργάτες  θα πρέπει να  πληρώνονται τα  ποσά που τους έχουν υποσχεθεί τα  γραφεία εξεύρεσης εργασίας , να διασφαλιστεί ότι τα  συμβόλαια εργασίας  έχουν συνταχθεί στη γλώσσα των εργατών και να δημιουργηθεί ένα σύστημα επίλυσης των  εργασιακών διαφορών .",https://newpost.gr/kosmos/282358/kseshkwmos-gia-tis-synthhkes-ergasias-sto-katar
Κόσμος,newpost.gr,Η Βενεζουέλα ανακάλεσε τον πρέσβη της στην Αίγυπτο,"Δημοσίευση 17 Αυγούστου 2013, 10:31 ",Newpost.gr,"Ο  πρόεδρος της Βενεζουέλας Νίκολας Μαδούρο  δήλωσε την Παρασκευή ότι διέταξε την ανάκληση, «μέχρι νεωτέρας», του πρέσβη της χώρας του στο Κάιρο και ζήτησε την αποκατάσταση στην εξουσία, του ανατραπέντος ισλαμιστή προέδρου Μοχάμεντ Μόρσι. «Αυτή η κατάσταση στην  Αίγυπτο , είναι τόσο επώδυνη. Αποφάσισα να ανακαλέσω τον πρεσβευτή μας στο Κάιρο και να διατηρήσω θέση επιτετραμμένου μέχρι νεωτέρας», ανέφερε ο κ. Μαδούρο σε ομιλία του που μεταδόθηκε από τα κρατικά μέσα ενημέρωσης. «Ο πρόεδρος Μόρσι πρέπει να αποκατασταθεί στην προεδρία της Αιγύπτου, να αρχίσει μια διαδικασία εθνικής συμφιλίωσης του λαού της Αιγύπτου. Αρκετά με τα πραξικοπήματα, και τις διαιρέσεις», πρόσθεσε. Ως παραδοσιακός αντίπαλος των Ηνωμένων Πολιτειών και των συμμάχων τους, ο κ. Μαδούρο κατηγόρησε την Ουάσιγκτον και το Ισραήλ ότι ενορχήστρωσαν την απομάκρυνση του Μόρσι και την αποσταθεροποίηση στη Συρία.«Θέλουν να διαμελίσουν τη Συρία για να κατακτήσει ο σιωνισμός ολόκληρο τον αραβικό κόσμο», είπε, αποκαλώντας τις Ηνωμένες Πολιτείες και το ΝΑΤΟ «χορηγούς της τρομοκρατίας στον κόσμο».",https://newpost.gr/kosmos/263893/h-benezoyela-anakalese-ton-presbh-ths-sthn-aigypto
Κόσμος,newpost.gr,Ενισχύει τα θαλάσσια σύνορά της η Ευρωπαϊκή Ένωση,"Δημοσίευση 10 Οκτωβρίου 2013, 16:00 ",Newpost.gr,"Το Ευρωπαϊκό Κοινοβούλιο έδωσε σήμερα την έγκρισή του για την εφαρμογή από τον Δεκέμβριο του  EUROSUR , ενός συστήματος ελέγχου των συνόρων της  Ευρωπαϊκής Ένωσης  με τις χώρες της  Μεσογείου , με στόχο να προβλέπονται οι μετακινήσεις των μεταναστών. «Η ψηφοφορία αυτή στο Ευρωκοινοβούλιο ανοίγει τον δρόμο για την έναρξη της επιχείρησης EUROSUR στο τέλος του έτους», σχολίασε η  Επίτροπος αρμόδια για τις Εσωτερικές Υποθέσεις  Σεσίλια Μάλστρεμ σε ανακοίνωσή της. Το σχέδιο εγκρίθηκε με 479 ψήφους υπέρ, έναντι 110 κατά και 20 αποχές. Η Μάλστρεμ υπογράμμισε την πλευρά της «πρόληψης», καθώς το  EUROSUR  θα επιτρέψει να «αποφευχθούν τραγωδίες», όπως αυτή που συνέβη την προηγούμενη εβδομάδα στα ανοικτά του ιταλικού  νησιού Λαμπεντούζα , όπου περισσότεροι από 300 μετανάστες έχασαν τη ζωή τους όταν ναυάγησε το πλοίο που τους μετέφερε. «Οι χώρες της ΕΕ θα πρέπει να δείξουν αλληλεγγύη προς τους  μετανάστες  και τις χώρες που αντιμετωπίζουν αυξανόμενη εισροή μεταναστών», σημείωσε η επίτροπος. Ο Ιταλός πρωθυπουργός  Ενρίκο Λέτα  ζήτησε να συζητηθούν στην επόμενη σύνοδο κορυφής των Ευρωπαίων ηγετών στις 24 και 25 Οκτωβρίου τα προβλήματα που προκαλεί η εισροή προσφύγων και μεταναστών. «Θα κοστίσει χρήματα»,  προειδοποίησε  η  Μάλστρεμ , αναφερόμενη στο  EUROSUR . Ο συντηρητικός ευρωβουλευτής Ντομινίκ Ρικέ, μέλος της επιτροπής προϋπολογισμών, έκανε λόγο για έναν ετήσιο προϋπολογισμό ύψους 35 εκατομμυρίων ευρώ για το EUROSUR, από τα οποία τα 19 εκατομμύρια θα βρεθούν από τον προϋπολογισμό της  Frontex . Το  EUROSUR  θα πρέπει «αρχικά να περιοριστεί στη  Μεσόγειο , τον νότιο Ατλαντικό για τις  Κανάριες Νήσους  και στη  Μαύρη Θάλασσα  και να επικεντρωθεί στην εσωτερική ασφάλεια, φέρνοντας σε επαφή τις αρχές που είναι αρμόδιες για τον έλεγχο των συνόρων και αυτές που ασχολούνται με την ασφάλεια στη θάλασσα», διευκρινίζει η  Ευρωπαϊκή Επιτροπή . «Αργότερα, το δίκτυο αυτό, που θα περιλαμβάνει συστήματα ελέγχου και ειδοποίησης, θα μπορούσε να επεκταθεί στο σύνολο του θαλάσσιου τομέα της ΕΕ για να καλύπτει όχι μόνο τα σύνορα, αλλά όλες τις θαλάσσιες δραστηριότητες», προσθέτει η Επιτροπή.",https://newpost.gr/kosmos/282363/enisxyei-ta-thalassia-synora-ths-h-eyrwpa-kh-enwsh
Κόσμος,newpost.gr,Κροατία: Πολιτική αντιπαράθεση για τα κυριλλικά στο Βούκοβαρ,"Δημοσίευση 10 Οκτωβρίου 2013, 16:14 ",Newpost.gr,"Η κυβέρνηση της  Κροατίας  απέρριψε σήμερα την πρόταση που κατέθεσαν μέλη της Βουλής  ζητώντας αναβολή της τοποθέτησης πινακίδων στις δύο γραφές, την κυριλλική και τη λατινική, σε κτίρια δημόσιων οργανισμών στο  Βούκοβαρ  έως την επόμενη απογραφή πληθυσμού. Η πρόταση του 1/3 των μελών της  Κροατικής Βουλής  απορρίφθηκε με το επιχείρημα ότι είναι αντίθετη στις διατάξεις του νόμου για τα δικαιώματα των μειονοτήτων και τις διεθνείς συμβάσεις για την προστασία των μειονοτήτων και των γλωσσών τους στην Κροατία. Ο πρωθυπουργός της Κροατίας, Ζόραν Μιλάνοβιτς στην αρχή της συνεδρίασης της κυβέρνησης που πραγματοποιήθηκε παρουσία εκπροσώπων των ΜΜΕ δήλωσε ότι η Κροατία είναι κράτος δικαίου σε όλη την επικράτειά της. Με αφορμή νέα επεισόδια αφαίρεσης πινακίδων στην  κυριλλική γραφή , την οποία χρησιμοποιούν οι Σέρβοι και τη λατινική γραφή που χρησιμοποιούν οι Κροάτες στο Βούκοβαρ, ο κ. Μιλάνοβιτς είπε ότι λυπάται αν κάποιοι ενοχλούνται από τη χρήση άλλης γραφής σε δημόσια κτίρια, αλλά δεν έχει άλλη επιλογή. «Αυτό που κάνουμε, το κάνουμε επειδή το θέλουμε. Όπως ως  Κροάτης  υπερασπίζομαι τα δικαιώματα των μειονοτήτων, έτσι στη Βοσνία υπερασπίζομαι τα δικαιώματα εκείνων που ανήκουν στη μειονότητα. Έχουμε τα ίδια κριτήρια και στη χώρα μας και στο εξωτερικό» ανέφερε ο πρωθυπουργός της Κροατίας. Ο κ. Μιλάνοβιτς τόνισε ακόμη ότι είναι έτοιμος να συζητήσει με εκπροσώπους του  Επιτελείου  των βετεράνων πολέμου του Βούκοβαρ που αντιδρούν έντονα στην τοποθέτηση των πινακίδων το θέμα της εφαρμογής του νόμου για τις εθνικές μειονότητες και τη χρήση της κυριλλικής γραφής στην πόλη, αλλά αποσαφήνισε ότι «ο νόμος είναι νόμος» και πρέπει να τηρηθεί. «Τους καλώ να έρθουν αύριο. Μόνον πολίτες από το  Βούκοβαρ , όχι το Ζάγκρεμπ και το Σπλιτ» είπε ο κ.  Μιλάνοβιτς  τονίζοντας ότι το ζήτημα της καθιέρωσης των δύο γραφών στο Βούκοβαρ «αυτή τη στιγμή είναι κροατικό ζήτημα, αλλά πρώτα απ΄όλα ζήτημα του Βούκοβαρ».Η αντιπρόεδρος της κροατικής κυβέρνησης και  υπουργός Εξωτερικών , Βέσνα Πούσιτς χαιρέτισε την πρόσκληση για διάλογο που απέστειλε ο κ. Μιλάνοβιτς στους εκπροσώπους του «Επιτελείου για την υπεράσπιση του κροατικού Βούκοβαρ» και εκτίμησε ότι είναι προς το συμφέρον όλων να εκτονωθεί η ένταση στην πόλη. «Είναι πολύ καλή η απόφαση του πρωθυπουργού» ανέφερε η κ.  Πούσιτς  τονίζοντας ότι και οι πολίτες που διαδηλώνουν έχουν συμφέρον να υπάρχει σταθερότητα στη χώρα. Οι  Σέρβοι  κάτοικοι στο Βούκοβαρ απέκτησαν το δικαίωμα χρήσης της κυριλλικής γραφής μετά την τελευταία απογραφή που έδειξε ότι στην πόλη αποτελούν το 1/3 του πληθυσμού. Ωστόσο, πριν από περίπου 1,5 μήνα, οι νέες πινακίδες στα  δημόσια κτίρια  τοποθετήθηκαν με επεισόδια και διαδηλώσεις βετεράνων πολέμου. Τις τελευταίες μέρες προκλήθηκε ένταση στην πόλη όταν αφαιρέθηκαν τέσσερις από τις συνολικά πέντε νέες πινακίδες. Στην απομάκρυνσή τους συμμετείχαν και αστυνομικοί, οι οποίοι τέθηκαν σε διαθεσιμότητα.",https://newpost.gr/kosmos/282373/kroatia-politikh-antiparathesh-gia-ta-kyrillika-sto-boykobar
Κόσμος,newpost.gr,Απορρίπτει το αίτημα πρόωρων εκλογών η πρωθυπουργός της Αυστραλίας,"Δημοσίευση 22 Μαρτίου 2013, 16:37 ",Newpost.gr,"«Όχι» στο αίτημα της αντιπολίτευσης στην  Αυστραλία  για πρόωρες εκλογές είπε η πρωθυπουργός  Τζούλια Γκίλαρντ . Η πρωθυπουργός εξέφρασε τη βεβαιότητά της ότι ο Τόνι Άμποτ δεν θα μπορέσει να υλοποιήσει την απειλή του, δηλαδή να καταψηφίσει την κυβέρνηση με τη βοήθεια των ανεξάρτητων βουλευτών για να γίνουν άμεσα εκλογές (και όχι στις 14 Σεπτεμβρίου που ήταν αρχικά προγραμματισμένες).Η αντιπολίτευση υποστηρίζει πως η κυβέρνηση σπαράσσεται από εμφύλιο πόλεμο και δεν ασχολείται με την διακυβέρνηση του έθνους.  Η κ. Γκίλαρντ παραμένει πρωθυπουργός άνευ αντιπάλου μετά την απόφαση του πρώην πρωθυπουργού, Κέβιν Ραντ, να μην διεκδικήσει την πρωθυπουργία και την αρχηγία του  Εργατικού Κόμματος . Το ερώτημα είναι μέχρι πότε; Ενθαρρυμένη από την αδυναμία του προκατόχου της επιμένει ότι θα ηγηθεί του Εργατικού Κόμματος στις εθνικές εκλογές της 14ης Σεπτεμβρίου. Στελέχη των Εργατικών και της κυβέρνησης προειδοποιούν, όμως, ότι «το παιχνίδι της αρχηγίας δεν έχει λήξει» και ότι «το μέλλον της πρωθυπουργού θα κριθεί από τον προϋπολογισμό για το νέο οικονομικό έτος». Πάντως, η πρωθυπουργός δεν βγήκε αλώβητη από την ψηφοφορία της Πέμπτης. Ταπεινώθηκε επανειλημμένα στη Βουλή, με την απόρριψη των νομοσχεδίων για τα ΜΜΕ και την ψήφιση κατάθεσης ψήφου μη εμπιστοσύνης από την αξιωματική αντιπολίτευση.",https://newpost.gr/kosmos/201150/aporriptei-to-aitima-prooron-eklogon-i-prothypoyrgos-tis-aystralias
